759b5ff1-91fe-4ec9-b9b7-75b7b2ceb283,{}
,
8f2422ab-0ec6-4c92-80c4-afe9622fab32,"{'coast': 1, 'jazz': 1}"
,
057aa66c-cf6e-499d-bda8-5adc47ad4197,"{'rock': 1, 'indie': 1}"
,
487bfd74-71bf-46dd-b89c-80b7a0f06f2f,"{'indie': 1, 'hard': 1, 'revival': 1, 'punk': 1, 'rock': 1, 'european': 1, 'garage': 1, 'swedish': 1}"
,
4c01333f-e8e8-43bd-9923-8de83ef6f63d,"{'rock': 1, 'indie': 1, 'metal': 1}"
,
7e54d133-2525-4bc0-ae94-65584145a386,"{'british': 1, 'english': 1, 'electronic': 1, 'uk': 1, 'dance': 1, 'electronica': 1}"
,
14b22b4b-06d5-4b82-8284-29d29b58945f,{}
,
f7df5df4-4dfa-459d-972b-1ba051c15ddc,{}
,
e204ed91-3684-4561-b29b-d0b53f8459a7,"{'new': 1, 'hardcore': 1, 'punk': 1, 'usa': 1}"
,
94b0fb9d-a066-4823-b2ec-af1d324bcfcf,"{'american': 1, 'pop': 1, 'punk': 1, 'classic': 1, 'rock': 1, 'art': 1, 'américain': 1, 'garage': 1, 'experimental': 1, 'usa': 1}"
,
309c62ba-7a22-4277-9f67-4a162526d18a,"{'american': 1, 'pop': 1, 'singer': 1, 'electronic': 1, 'psychedelic': 1, 'electronica': 1, 'indie': 1, 'alternative': 1, 'united': 1, 'folk': 1, 'songwriter': 1, 'usa': 1, 'rock': 1, 'américain': 1, 'states': 1, 'experimental': 1, 'funk': 1}"
,
12d432a3-feb0-49b1-a107-d20751880764,"{'indie': 1, 'composer': 1, 'soundtrack': 1, 'french': 1, 'rock': 1, 'european': 1}"
,
16aae9fa-d8f7-4e2c-a907-44aee1ad67fc,"{'alternative': 1, 'rock': 1, 'indie': 1}"
,
746737be-e792-42bb-b18c-fb46d7935d7a,"{'alternative': 1, 'rock': 1, 'hardcore': 1, 'post': 1}"
,
3d6bbeb7-f90e-4d10-b440-e153c0d10b53,"{'metal': 1, 'power': 1}"
,
79d60c41-8fe0-448c-9bec-3f43c10f860a,"{'post': 1, 'grunge': 1}"
,
4ca783b7-5bf7-4348-b494-46680660050f,"{'hard': 1, 'metal': 1, 'grunge': 1, 'post': 1, 'alternative': 1, 'rock': 1}"
,
d4ad0149-d8ae-4105-8009-0221fce9ff35,"{'post': 1, 'usa': 1, 'punk': 1, 'hardcore': 1}"
,
40842674-a794-4580-a0f5-e43d5b600729,"{'metal': 1, 'progressive': 1}"
,
0cd12ab3-9628-45ef-a97b-ff18624f14a0,"{'britannique': 1, 'post': 1, 'british': 1, 'uk': 1, 'english': 1, 'rock': 1, 'electronic': 1, 'instrumental': 1, 'dance': 1, 'experimental': 1, 'electronica': 1}"
,
d91b3683-4622-4d72-8a03-80f1ff59e639,"{'black': 1, 'metal': 1, 'death': 1, 'thrash': 1}"
,
fa57d5dc-bcfa-40ea-9638-3d3cd89d1258,"{'rock': 1, 'pop': 1}"
,
889b69e3-7b18-4889-b953-9f2931597204,"{'drum': 1, 'united': 1, 'electronica': 1, 'dance': 1, 'bass': 1, 'funk': 1}"
,
a1d69fd9-0096-4a60-b277-de34e5a77fca,"{'black': 1, 'metal': 1, 'norwegian': 1}"
,
a4f54716-24d9-4c6b-8ba7-1d7e7a5173d0,{}
,
32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb,"{'rock': 1, 'rhythm': 1, 'soul': 1, 'uk': 1, 'blues': 1, 'english': 1, 'pop': 1, 'british': 1}"
,
e4d05411-9a3d-452e-8b0e-a55b86b7cf85,"{'britannique': 1, 'trip': 1, 'synthpop': 1, 'alternative': 1, 'electronic': 1, 'hop': 1, 'british': 1, 'uk': 1}"
,
cf8b3b8c-118e-4136-8d1d-c37091173413,"{'indie': 1, 'metal': 1, 'death': 1, 'progressive': 1, 'rock': 1, 'thrash': 1}"
,
1fd8c24b-eaf3-4ee2-9931-b8130099d789,"{'rock': 1, 'metal': 1, 'power': 1, 'symphonic': 1}"
,
af8fd97c-db72-4e30-b2aa-30ebd0c4f1a0,"{'black': 1, 'metal': 1, 'death': 1, 'norwegian': 1}"
,
